filename,video_id,true_shot,true_text,joint_wrong_count,shot_wrong_count,text_wrong_count,joint_wrong_models,shot_wrong_models,text_wrong_models,pred_summary
0030_cut_006.jpg,30,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0030_cut_008.jpg,30,wide,0,0,0,0,,,,clip_dinov2_focal:wide/0; dinov3_single:wide/0; siglip2_single:wide/0; clip_dinov3:wide/0; dinov3_siglip2:wide/0; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:wide/0
0030_cut_012.jpg,30,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0030_cut_014.jpg,30,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0030_cut_016.jpg,30,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0030_cut_017.jpg,30,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0030_cut_019.jpg,30,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0030_cut_021.jpg,30,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0030_cut_023.jpg,30,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0030_cut_024.jpg,30,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0030_cut_025.jpg,30,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0030_cut_026.jpg,30,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0031_cut_001.jpg,31,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0056_cut_004.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_005.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_006.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_008.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_010.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_011.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_012.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_013.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_014.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_015.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_016.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_019.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_021.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_022.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_023.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_024.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_025.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_026.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_028.jpg,56,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0056_cut_029.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_031.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_032.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_033.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_034.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0056_cut_035.jpg,56,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0057_cut_002.jpg,57,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0057_cut_005.jpg,57,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0057_cut_006.jpg,57,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0057_cut_007.jpg,57,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0057_cut_008.jpg,57,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0068_cut_001.jpg,68,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0068_cut_002.jpg,68,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0068_cut_003.jpg,68,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0068_cut_004.jpg,68,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0069_cut_001.jpg,69,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0069_cut_002.jpg,69,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0069_cut_003.jpg,69,space,1,0,0,0,,,,clip_dinov2_focal:space/1; dinov3_single:space/1; siglip2_single:space/1; clip_dinov3:space/1; dinov3_siglip2:space/1; cradiov4:space/1; clip_dinov2_shot_siglip2_text:space/1
0069_cut_006.jpg,69,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0069_cut_007.jpg,69,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0069_cut_008.jpg,69,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0069_cut_009.jpg,69,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0075_cut_006.jpg,75,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0075_cut_007.jpg,75,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0097_cut_007.jpg,97,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0100_cut_003.jpg,100,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0106_cut_006.jpg,106,space,0,0,0,0,,,,clip_dinov2_focal:space/0; dinov3_single:space/0; siglip2_single:space/0; clip_dinov3:space/0; dinov3_siglip2:space/0; cradiov4:space/0; clip_dinov2_shot_siglip2_text:space/0
0110_cut_001.jpg,110,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0110_cut_004.jpg,110,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0114_cut_003.jpg,114,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0114_cut_004.jpg,114,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0114_cut_008.jpg,114,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0114_cut_010.jpg,114,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0114_cut_011.jpg,114,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0114_cut_012.jpg,114,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0114_cut_013.jpg,114,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0114_cut_014.jpg,114,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0119_cut_003.jpg,119,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0119_cut_004.jpg,119,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0119_cut_008.jpg,119,wide,0,0,0,0,,,,clip_dinov2_focal:wide/0; dinov3_single:wide/0; siglip2_single:wide/0; clip_dinov3:wide/0; dinov3_siglip2:wide/0; cradiov4:wide/0; clip_dinov2_shot_siglip2_text:wide/0
0119_cut_012.jpg,119,medium,0,0,0,0,,,,clip_dinov2_focal:medium/0; dinov3_single:medium/0; siglip2_single:medium/0; clip_dinov3:medium/0; dinov3_siglip2:medium/0; cradiov4:medium/0; clip_dinov2_shot_siglip2_text:medium/0
0119_cut_014.jpg,119,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0138_cut_006.jpg,138,medium,0,0,0,0,,,,clip_dinov2_focal:medium/0; dinov3_single:medium/0; siglip2_single:medium/0; clip_dinov3:medium/0; dinov3_siglip2:medium/0; cradiov4:medium/0; clip_dinov2_shot_siglip2_text:medium/0
0144_cut_001.jpg,144,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0144_cut_002.jpg,144,wide,1,0,0,0,,,,clip_dinov2_focal:wide/1; dinov3_single:wide/1; siglip2_single:wide/1; clip_dinov3:wide/1; dinov3_siglip2:wide/1; cradiov4:wide/1; clip_dinov2_shot_siglip2_text:wide/1
0144_cut_003.jpg,144,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0144_cut_004.jpg,144,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0144_cut_005.jpg,144,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0144_cut_006.jpg,144,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0144_cut_007.jpg,144,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0157_cut_001.jpg,157,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0157_cut_002.jpg,157,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0157_cut_003.jpg,157,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0157_cut_007.jpg,157,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0157_cut_008.jpg,157,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0157_cut_009.jpg,157,medium,1,0,0,0,,,,clip_dinov2_focal:medium/1; dinov3_single:medium/1; siglip2_single:medium/1; clip_dinov3:medium/1; dinov3_siglip2:medium/1; cradiov4:medium/1; clip_dinov2_shot_siglip2_text:medium/1
0179_cut_001.jpg,179,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0189_cut_003.jpg,189,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0189_cut_004.jpg,189,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0189_cut_006.jpg,189,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0194_cut_004.jpg,194,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0194_cut_005.jpg,194,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_001.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_002.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_003.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_004.jpg,210,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0210_cut_007.jpg,210,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0210_cut_008.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_009.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_010.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_012.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_013.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_014.jpg,210,object,1,0,0,0,,,,clip_dinov2_focal:object/1; dinov3_single:object/1; siglip2_single:object/1; clip_dinov3:object/1; dinov3_siglip2:object/1; cradiov4:object/1; clip_dinov2_shot_siglip2_text:object/1
0210_cut_015.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_016.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
0210_cut_017.jpg,210,close-up,1,0,0,0,,,,clip_dinov2_focal:close-up/1; dinov3_single:close-up/1; siglip2_single:close-up/1; clip_dinov3:close-up/1; dinov3_siglip2:close-up/1; cradiov4:close-up/1; clip_dinov2_shot_siglip2_text:close-up/1
